ID,SOURCE,SECTION,LINE,RULE,ENFORCED,MECHANISM,VERIFIED,ANCHOR_CORRECT,BINDS,EXECUTES_HERE,STILL_CURRENT,DISPOSITION,NOTE,MD_STATUS,CURRENT_LOCATION,LOSS_KIND
D115,DoD.md,§7F.1,668,"The handoff names the exact commit(s) under review and the reviewer reviews THAT diff, not the tree.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"Narrowed (PLAN #15, Q3): only when §1b rule 4 requires review (major bugs, core paths, new features). Labelled *Judgement*.",IN_MD,docs/DoD.md:219-221,
D116,DoD.md,§7F.1,672,"git status --short is captured in the handoff; any in-scope entry, including untracked ??, blocks the flip.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,MECHANISE,"Narrowed: sits inside §7F, so applies only when a review is required. Labelled *Judgement*; signal-set.sh has no dirty-tree check.",IN_MD,docs/DoD.md:221-223,
D117,DoD.md,§7F.1,676,"An in-scope entry is resolved by committing it or genuinely narrowing scope, never declared away.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,Kept verbatim in meaning ('not declared away'). Judgement.,IN_MD,docs/DoD.md:222-223,
D118,DoD.md,§7F.1,682,"The doc-sync list in the claim is checked against that diff, file by file.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,DELETED,"§7F.1 file-by-file sync check deleted: PLAN-TASK-022 §4 #15 ('F.1 shrinks to review a named commit, not the tree') and #16. Matters little: §7D/§5 (DoD.md:182,215) keep the sync obligation as judgement, and the sync list is unfilled here.",REMOVED_LOST,,DELIBERATE
D119,DoD.md,§7G,699,The baton's Holder / State / Task / Last update rows are all updated.,GATE,scripts/lib/dod-gate.sh:467-491 via .githooks/pre-push-project:460,EXEC,NO,ALL-IF-ARMED,YES,CURRENT,MECHANISE,"Narrowed to 'published with signal-set.sh; gate checks well-formed'. Fires only on a missing row and checks Holder/State/Task (:483), not 'Last update', never values; not in CI. PROOF (scratch clone): baton without Task row -> ""the live baton is missing its 'Task' row"" rc=1; baton '| Holder | |', '| State | nonsense |', '| Task | |' -> 'baton well-formed' rc=0.",IN_MD,docs/DoD.md:224-227,
D120,DoD.md,§7G,701,"Task names what the NEXT actor must do, not what I did.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,Kept as prose ('its Task says what the next actor does'). Not labelled *Judgement* (§7G label only says the gate checks well-formedness).,IN_MD,docs/DoD.md:225-226,
D121,DoD.md,§7G,703,"If State is OVER_TO_USER, the things to test are concretely listed and findable in waiting-acceptance/.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,MECHANISE,"§7H, labelled *Judgement*; also §1c rule 2 (DoD.md:78-79). No Task->waiting-acceptance parser exists.",IN_MD,docs/DoD.md:228-230,
D122,DoD.md,§7G,706,"HANDOVER.md is current and carries WIP, ephemeral state and live hazards ONLY.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,No suite gates HANDOVER content (session-resume.sh only stamps/compares a session-marker id).,IN_MD,"docs/DoD.md:226-227,244-249",
D123,DoD.md,§7G,710,Nothing was added to HANDOVER.md that a command already answers.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,No blocklist grep exists.,IN_MD,docs/DoD.md:251,
D124,DoD.md,§7H,715,ls docs/waiting-acceptance/ shows the artefacts the Task field claims are waiting.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,MECHANISE,Labelled *Judgement* in §7H; no longer printed by dod-gate (old :201 line gone).,IN_MD,"docs/DoD.md:78-79,229",
D125,DoD.md,§7H,718,"git status is clean: no half-staged changes, no build/test artefacts staged.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"§7H 'git status shows nothing half-staged', *Judgement*. Build/test-artefacts wording dropped.",IN_MD,docs/DoD.md:230,
D126,DoD.md,§8,725,"Infra-only operations need no lifecycle artefacts unless tied to a tracked bug, but the signal is still updated.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"Exemption kept. Note tension: commit-msg and dod_stage_rows still require an item on every commit, so an infra-only commit needs one anyway.",IN_MD,docs/DoD.md:234-236,
D127,DoD.md,§8,728,Investigative / read-only turns are exempt from the DoD and leave the signal as-is.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,ALREADY-OK,Narrowed: 'leave the signal as-is' dropped.,IN_MD,docs/DoD.md:234,
D128,DoD.md,§8,730,A parallel actor does not claim the mic but still owns the DoD for their own changes.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,Behavioural.,IN_MD,docs/DoD.md:235-236,
D129,DoD.md,§9,737,New failure modes are folded back into this list whenever one bites.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"DoD §9 deleted (PLAN #21, 'empty'); fold-back survives only as the project_config 'add a row when a miss bites' prompt, whose table is still blank. project_config_dod.md:185 still points at the deleted 'docs/DoD.md §9' (dangling).",MOVED_MD,project_config_dod.md:181-185; templates/project_config_dod.md:189-192,
D130,DoD.md,§10,748,"The single canonical resume doc is docs/doing/HANDOVER.md, always overwritten, never dated copies.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,MECHANISE,"'one file, overwritten in place'; 'never dated copies' wording dropped. No check for HANDOVER-*.md variants.",IN_MD,docs/DoD.md:241-242,
D131,DoD.md,§10,760,"HANDOVER.md is updated whenever a meaningful unit of work finishes, not just at handoff.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"'kept current as work lands and committed with the work' (strengthened: committed with the work, 2026-09-16).",IN_MD,docs/DoD.md:242,
D132,DoD.md,§10,771,"Only three things belong in HANDOVER.md: WIP, ephemeral state, live hazards.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,No section-structure check.,IN_MD,docs/DoD.md:244-249,
D133,DoD.md,§10,784,Anything derivable from a command is FORBIDDEN in HANDOVER.md.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,Softened from FORBIDDEN to 'does not belong'. No blocklist/line-count check.,IN_MD,docs/DoD.md:251-252,
D134,DoD.md,§10,791,Reasoning belongs in the commit; lessons belong in the item's row; neither is copied into HANDOVER.md.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,Judgement.,IN_MD,docs/DoD.md:252,
D135,DoD.md,§10,796,"On wake, read HANDOVER.md first, then the baton, CLAUDE.md, MEMORY.md, and re-establish ephemeral state.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"Narrowed: CLAUDE.md and MEMORY.md dropped from the read order (resolves the missing-file issue). SessionStart hook (scripts/session-start.sh) does drift+feed+agents, does NOT read HANDOVER; nothing verifies the read.",IN_MD,docs/DoD.md:254-255,
D136,DoD.md,§11,810,"On wake, if the blueprint's DoD.md changed since last sync, surface the diff and offer to pull.",HOOK,.claude/settings.json:261-267 -> scripts/session-start.sh:33-42,READ,NO,CLAUDE-ONLY,UNKNOWN,CURRENT,ALREADY-OK,"DoD §11 deleted (PLAN #21, duplicated CLAUDE.md). Hook runs `blueprint drift` every session and prints UNKNOWN on failure; the 'summarise and offer pull' part stays agent judgement. Codex/Gemini manual wake at CLAUDE.md:87-89. Drift in the blueprint itself is self-detection, not a DoD.md diff.",MOVED_MD,CLAUDE.md:76-81,
D137,DoD.md,§11,812,"When a generic rule in this file improves, offer to back-propagate it to the blueprint.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"CLAUDE.md §Back-propagating keeps 'offer to back-propagate'. a2bp gates the request content, not whether it was offered.",MOVED_MD,CLAUDE.md:272-277,
D138,DoD.md,§11,816,"Project-specific incidents and paths belong in project_config_dod.md, never in docs/DoD.md.",SCRIPT,"scripts/blueprint:1951,1971 (contamination_stage/contamination_scan, scripts/lib/contamination.sh)",READ,NO,ALL,UNKNOWN,CURRENT,LABEL-UNCHECKED,"Guard only fires on the a2bp request path, not on content committed in place. Old violation cleared: DoD.md no longer names storm2flow/A-03 (grep empty); remaining dated '(founder, date)' citations are generic decisions.",MOVED_MD,"CLAUDE.md:295-298,305-307",
N001,CLAUDE.md,Top (imports),19,"claude.internal.md is project-owned: nothing in the blueprint writes it, it is not managed (pull cannot replace it) and no bootstrap seeds it.",TEST,tests/bootstrap-contents/bootstrap-contents.spec.ts:271 (#3c); tests/template-source/template-source.spec.ts:73,EXEC,YES,ALL,UNKNOWN,CURRENT,ALREADY-OK,"PROOF: git archive HEAD | tar t | grep -c claude.internal.md (scratch clone) -> 0, so the managed set (derived from the archive) cannot contain it; #3c asserting no bootstrap seeds it READ only (export-ignored suite, not run).",NEW,CLAUDE.md:19,
N002,CLAUDE.md,Top (imports),26,Whether claude.internal.md is tracked is the project's decision; nothing in the framework reads it or depends on the choice.,NONE,,READ,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,grep over scripts/ .githooks/ finds no reader; only the @import line in CLAUDE.md names it. Nothing would stop a future script reading it.,NEW,CLAUDE.md:26,
N003,CLAUDE.md,Top (imports),32,CLAUDE.blueprint.md exists only in the blueprint and never ships; a shipped file carries only what operates a project or asks the blueprint for a change.,TEST,.gitattributes:91 (export-ignore); tests/bootstrap-contents #12 (shipped CLAUDE.md/README.md link nothing unshipped),EXEC,YES,ALL,UNKNOWN,CURRENT,ALREADY-OK,"PROOF: git archive HEAD | tar t | grep -cx CLAUDE.blueprint.md (scratch clone) -> 0. The ""carries only what operates a project"" half is judgement (CLAUDE.blueprint.md §What ships).",NEW,CLAUDE.md:32,
N004,CLAUDE.md,On wake,76,"A SessionStart hook (startup|resume) starts the activity feed and runs blueprint drift on every Claude Code session, and its report lands in the session context.",HOOK,.claude/settings.json:262-272; scripts/session-start.sh:24-45,EXEC,YES,CLAUDE-ONLY,YES,CURRENT,ALREADY-OK,"PROOF: scratch clone with stub drift (exit 5) and stub feed, `cd tests; bash $B/scripts/session-start.sh` -> ""FEED-STUB started --daemon"" then ""drift: UNKNOWN — blueprint drift exited 5"", rc=0. Replaces old C009/C139 which relied on agent memory.",NEW,CLAUDE.md:76,
N005,CLAUDE.md,On wake,78,A drift line reading UNKNOWN means nothing was compared: tell the founder and never report the project as in sync.,HOOK,scripts/session-start.sh:36-45,EXEC,UNSURE,CLAUDE-ONLY,YES,CURRENT,LABEL-UNCHECKED,"PROOF: stub drift exit 5 -> ""drift: UNKNOWN — ... Do NOT report this project as in sync.""; missing scripts/blueprint -> ""drift: UNKNOWN — scripts/blueprint not present"". narrowed: the hook guarantees the UNKNOWN verdict line; telling the founder / not claiming sync is agent judgement.",NEW,CLAUDE.md:78,
N006,CLAUDE.md,On wake,88,"Agents without Claude hooks (Codex, Gemini) wake by hand: run blueprint drift, report a non-zero exit as unknown, then start the feed regardless of the drift result.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,The Codex dispatcher preamble (start-codex-signal-watch.sh:212) does not tell Codex to run drift or the feed; nothing makes this happen.,NEW,CLAUDE.md:88,
N007,mechanism-only,,,"Every Claude Code hook runs from the project root ($CLAUDE_PROJECT_DIR), and session-start.sh enters its own root first, so a session started in a subdirectory keeps its guards, feed and drift.",HOOK,".claude/settings.json:267,278,289,301; scripts/session-start.sh:21; tests/session-start/session-start.spec.ts:63",EXEC,YES,CLAUDE-ONLY,YES,CURRENT,ALREADY-OK,"PROOF: from tests/ in a scratch clone, relative `bash scripts/no-chain-guard.sh` with a chained payload -> rc=127 (a PreToolUse hook exiting 127 does not block); `bash ""$CLAUDE_PROJECT_DIR/scripts/no-chain-guard.sh""` -> rc=2 (blocked). Mutant session-start.sh without line 21, run from tests/ -> ""feed: scripts/agent-activity.sh not present — not started."" + ""drift: UNKNOWN — scripts/blueprint not present"". vitest session-start ""every hook runs from the project root"" passed.",NEW,.claude/settings.json:267,
N008,mechanism-only,,,"The SessionStart hook never breaks a session start: it always exits 0, starts the feed first and independently of drift, and tolerates a project without the feed script or scripts/blueprint.",HOOK,scripts/session-start.sh:21-55,EXEC,YES,CLAUDE-ONLY,YES,CURRENT,ALREADY-OK,"PROOF: drift stub exit 5 -> feed line printed before drift, rc=0; with no scripts present (mutant from subdir) -> three ""not present"" lines, rc=0.",NEW,scripts/session-start.sh:55,
N009,mechanism-only,,,"The session-start drift is bounded, not backgrounded: 8 s fetch + 4 s staleness timeouts, with the hook's 30 s timeout as backstop.",HOOK,scripts/session-start.sh:34; .claude/settings.json:268,EXEC,YES,CLAUDE-ONLY,YES,CURRENT,ALREADY-OK,"PROOF: vitest session-start ""starts the feed, reports an unreachable drift as unknown, and returns within a bound"" passed in 8031 ms against a drift stub that waits out BP_FETCH_TIMEOUT.",NEW,scripts/session-start.sh:34,
N010,CLAUDE.md,Team Workflow,145,CI checks the subject of EVERY commit of a push to main (not only HEAD~1..HEAD) for its item prefix.,CI,.github/workflows/security.yml:201-239,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: push step body extracted and run in a scratch clone, BEFORE=base AFTER=tip over [""oops no item"", ""TASK#22: fine tip""] -> ""Every change refers to a backlog item (docs/DoD.md §1b rule 1)..."", rc=1. Also DoD.md:45-47. gh run list: security workflow green on push at 93daf82.",NEW,CLAUDE.md:145,
N011,docs/DoD.md,§1b rule 1,39,CI checks that every item named in every commit of a push has a backlog row (or a findings.md cancellation pointer).,CI,.github/workflows/security.yml:247; scripts/lib/dod-gate.sh:132-170,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: push [TASK#9999 (no row), TASK#22 tip] -> ""These items have NO backlog row anywhere: TASK-9999"", rc=1.",NEW,docs/DoD.md:39,
N012,docs/DoD.md,§2 rule 3,98,CI checks that every BUG item in every commit of a push has a regression test naming it.,CI,.github/workflows/security.yml:249; scripts/lib/dod-gate.sh:282-460,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: push [BUG#9998 with doing/ row, no test; TASK#22 tip] -> ""No test under the searched roots names: BUG-9998"", rc=1. Also DoD.md:212-213 (§7).",NEW,docs/DoD.md:98,
N013,mechanism-only,,,"The CI push check runs the subject check first, which refuses an empty or unreadable range rather than passing over nothing.",CI,.github/workflows/security.yml:239; scripts/check-commit-subjects.sh,EXEC,UNSURE,ALL,YES,CURRENT,ALREADY-OK,"PROOF: bash scripts/check-commit-subjects.sh --range HEAD..HEAD -> ""range 'HEAD..HEAD' contains no commits — refusing."" rc=1. Caveat: inside the workflow an empty (rollback) range exits 0 at :231 before it, and an unknown BEFORE (deadbeef...) is treated as a rewrite and checks the tip only (rc=0), so the refusal is effectively unreachable from the push step; by design since 27e79b9.",NEW,.github/workflows/security.yml:239,
N014,mechanism-only,,,A new-branch push (all-zero before) checks the tip commit only and warns that coverage is partial.,CI,.github/workflows/security.yml:218-225,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: BEFORE=0000... -> ""::warning::new branch push: checking the tip commit only (partial coverage)"", rc=0.",NEW,.github/workflows/security.yml:223,
N015,mechanism-only,,,CI does not refuse a force push: a rollback to an earlier commit passes with a note; a history rewrite checks the tip only with a partial-coverage warning.,CI,.github/workflows/security.yml:226-238,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: BEFORE=tip AFTER=base -> ""force push back to an earlier commit: nothing new to check"" rc=0; BEFORE=old tip, AFTER=rewritten tip -> ""::warning::force push rewrote history: checking the tip commit only (partial coverage)"" rc=0. Known limit: commits before the tip of a rewrite go unchecked.",NEW,.github/workflows/security.yml:231,
N016,docs/DoD.md,§1b rule 2,43,A new item's row lands in doing/ with its first work commit; there is no separate filing or promotion commit.,NONE,,EXEC,NO,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"dod_stage_rows (dod-gate.sh:132) only fails when a row exists nowhere; a row outside doing/ is a note (""rows outside doing/: TASK-22(waiting-acceptance)"" in the CI fixture run, rc=0). Neither ""in doing/"" nor ""same commit"" is checked, and the rule carries no *Judgement* label.",NEW,docs/DoD.md:43,
N017,docs/DoD.md,§1b rule 4,54,"A review finding becomes work only if it is real and practical (observed, or on a core path with a realistic trigger); otherwise it is one ""known limit"" line; a reviewer's ""push after these fixes"" is input, not an order.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,ALREADY-OK,Labelled *Judgement* (DoD.md:52).,NEW,docs/DoD.md:54,
N018,docs/DoD.md,§1b rule 7,65,"The row moves to waiting-acceptance/ only once CI is green and never before the push; confirmed moves ride in the next ordinary work commit or lcm pass, never a separate commit per item.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"tests/lifecycle-docs checks folder consistency, not CI status or commit grouping. Unlabelled, so it reads as enforced.",NEW,docs/DoD.md:65,
N019,docs/DoD.md,§1c step 4,82,"lcm: lifecycle documents do not narrate status the folders already answer; where a second record is wanted, a test holds the two together.",NONE,,READ,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"tests/lifecycle-docs and tests/doc-links hold existing second records together; nothing refuses a new narrated status. ""Say something true"" half is old D023.",NEW,docs/DoD.md:82,
N020,docs/DoD.md,§2 rule 3,101,Only a *.spec.ts or *.spec.tsx file counts as a BUG regression test.,GATE,scripts/lib/dod-gate.sh:420-426,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: derived fixture (no .blueprint-root), BUG#9998 named only in tests/zz.test.ts -> ""No test under the searched roots names: BUG-9998""; renamed tests/zz.spec.ts -> ""regression tests found for: BUG-9998"". Also runs in CI (security.yml:249).",NEW,docs/DoD.md:101,
N021,docs/DoD.md,§2 rule 3,103,"docs/, .git/, scripts/ and .githooks/ never count as test roots, nor a root inside or containing one, and a root must resolve inside the project.",GATE,scripts/lib/dod-gate.sh:302-383,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: BP_TEST_ROOTS `docs scripts ../outside tests/zz-sub` (test present in ../outside and tests/zz-sub) -> ""not searched: docs(is docs/) scripts(is scripts/) ../outside(outside the project) tests/zz-sub(inside tests/)"", ""No test ... BUG-9998"", rc=1.",NEW,docs/DoD.md:103,
N022,docs/DoD.md,§2 rule 3,105,"Outside the blueprint only the top level of tests/ counts, because its subdirectories are shipped suites; a project declares its own root (e.g. e2e/).",GATE,"scripts/lib/dod-gate.sh:309-313,418-426",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: test in tests/zz-sub/zz.spec.ts: with .blueprint-root -> ""regression tests found for: BUG-9998""; without -> ""No test ... BUG-9998 / searched: tests(top level only)"". Known limit (27e79b9): a declared root under tests/ is refused.",NEW,docs/DoD.md:105,
N023,docs/DoD.md,§2 rule 3,109,"A parked bug (row in backlog/, or cancelled) needs no regression test yet.",GATE,scripts/lib/dod-gate.sh:384-392,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: BUG-9998 row in docs/backlog/BUGS.md, no test -> ""parked, no fix to test yet: BUG-9998 / every BUG in this push is parked"", rc=0 (exemption holds).",NEW,docs/DoD.md:109,
N024,docs/DoD.md,§3 rule 6,149,"An expensive suite is release tier (*.release.spec.ts): CI only, gating the released branch; tests/manifest fails the push if CI stops running any suite or the gate stops running any other.",TEST,"tests/manifest/manifest.spec.ts:370-400; scripts/run-ts-suites.sh:344-353,414",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: vitest manifest -t ""release glob"" -> 3 passed incl. ""#5 CI excluding the release glob too leaves the release suite running nowhere"" and ""#4 a gate exclude naming anything but the release glob is a narrowed run"". Supersedes old C086/D045 ""never demote to CI-only"".",NEW,docs/DoD.md:149,
N025,docs/DoD.md,§3 rule 7,153,A check that cannot judge this project skips out loud with SKIP-NOTE via skipVisibly/skipNote; a bare ctx.skip reads as a pass.,TEST,tests/helpers/project-config.ts:65-73; scripts/run-ts-suites.sh:461-473; tests/ts-bridge #8,EXEC,NO,ALL,YES,CURRENT,MECHANISE,"DOES NOT FIRE: nothing refuses a bare ctx.skip — live counter-example tests/dod-gate/dod-gate.spec.ts:1135 `ctx.skip()`. Surfacing works: vitest manifest -t ""skipVisibly prints"" passed.",NEW,docs/DoD.md:153,
N026,docs/DoD.md,§4,161,"The gate binds only with core.hooksPath=.githooks; arm_gate sets it from the feed and from blueprint drift, leaves a foreign value alone, and reports the gate state on every run.",SCRIPT,scripts/lib/gate.sh:40-88,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: scratch clone, hooksPath unset -> ""✓ gate: ARMED core.hooksPath=.githooks (was unset ...)""; set to /dev/null -> ""⚠ gate: core.hooksPath is '/dev/null', not .githooks — leaving it alone."" (also printed by agent-activity.sh --daemon).",NEW,docs/DoD.md:161,
N027,docs/DoD.md,§4,172,A ShellCheck finding is fixed or disabled inline with a reason; the severity threshold (warning) is never lowered.,GATE,"scripts/run-ts-suites.sh:186,193-206; tests/ts-bridge/ts-bridge.spec.ts:1276-1298 (#6d pins --severity=warning)",EXEC,UNSURE,ALL,YES,CURRENT,ALREADY-OK,"PROOF: planted tracked scripts/zz-bad.sh, sh_lint -> ""SC2034 (warning): foo appears unused"", rc=1. narrowed: nothing checks that an inline disable carries a reason.",NEW,docs/DoD.md:172,
N028,docs/DoD.md,§4,174,"A tool the suites need goes in scripts/install-toolchain.sh, which provisions CI and every developer machine alike.",TEST,tests/ts-bridge/ts-bridge.spec.ts:556-617 (#9: install-toolchain check passes after CI provisioning),READ,UNSURE,ALL,UNKNOWN,CURRENT,LABEL-UNCHECKED,The test proves the declared tools are provisioned; nothing detects a suite needing an undeclared tool.,NEW,docs/DoD.md:174,
N029,CLAUDE.md,.gitignore is yours,337,"A project's own permission rules go in tracked .claude/settings.project.json (host-specific ones in settings.local.json), never hand-edited into settings.json. Also DoD.md:176-177.",SCRIPT,"scripts/blueprint:422,498-578",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: derived fixture, settings.json with an extra allow and no project file, `BLUEPRINT_ROOT=<bp clone> blueprint pull .claude/settings.json --yes` -> ""refuse: this project's settings.json carries permission rules of its own, and there is no .claude/settings.project.json to keep them"", rc=4. Binds only when pull runs.",NEW,CLAUDE.md:337,
N030,CLAUDE.md,.gitignore is yours,338,"settings.project.json holds only permissions.allow/ask/deny/additionalDirectories; anything else (hooks, env) is refused, never merged or dropped.",SCRIPT,"scripts/blueprint:428-432,532-535",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: project file {""hooks"":{},...} -> ""refuse: .claude/settings.project.json must be a JSON object holding only permissions.allow, ask, deny and additionalDirectories"", rc=4.",NEW,CLAUDE.md:338,
N031,CLAUDE.md,.gitignore is yours,339,"blueprint pull lands settings.json as the blueprint's file with the project lists merged in, and drift compares that merged result.",SCRIPT,"scripts/blueprint:440-452,583-600",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: project allow [""Bash(my-project-tool *)""] -> pull rc=0, landed allow contains it; vitest permission-policy ""#6 drift judges the MERGED result"" passed.",NEW,CLAUDE.md:339,
N032,CLAUDE.md,.gitignore is yours,340,"The blueprint's ask and deny always win: a project allow naming one is dropped, so a tightened rule cannot be re-allowed from a project.",SCRIPT,scripts/blueprint:442-447,EXEC,UNSURE,ALL,YES,CURRENT,ALREADY-OK,"PROOF: project allow [""Bash(rm -rf /)"" (deny), ""Bash(git push --force*)"" (ask), ""Bash(my-project-tool *)""] -> landed allow keeps only [""Bash(my-project-tool *)""]. narrowed: exact-string match; a differently spelled allow covering the same command is not dropped (Claude Code still evaluates deny/ask first).",NEW,CLAUDE.md:340,
N033,CLAUDE.md,.gitignore is yours,343,Never hand-edit settings.json for a project rule; the next pull refuses it until the rule moves to the project file.,SCRIPT,"scripts/blueprint:541-575,617-620",EXEC,UNSURE,ALL,YES,CURRENT,ALREADY-OK,"PROOF: see settings.project.json row: pull rc=4 ""refuse: ... carries permission rules of its own""; drift lists it under ""Cannot sync — pull refuses these until they are fixed: 1"" (drift itself exited 0). narrowed: the refusal fires only when no settings.project.json exists; once one exists a hand edit is silently replaced by the merge, not refused.",NEW,CLAUDE.md:343,
N034,CLAUDE.md,Drift and pull,267,blueprint drift exit 5 means the blueprint could not be read; it is not a clean report and never falls back to a local or cached copy.,SCRIPT,scripts/blueprint:774-785,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: derived fixture with blueprint_remote=/nonexistent/blueprint.git, `blueprint drift` -> ""Nothing was compared. This is NOT a clean drift report."", rc=5.",NEW,CLAUDE.md:267,
N035,CLAUDE.md,Back-propagating,286,"a2bp exit 3 means filed, not landed; no script may read it as ""the blueprint has this"".",NONE,"scripts/lib/request-file.sh:20 (BP_RC_PENDING=3, deliberately non-zero)",READ,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"The non-zero code makes `&&`/set -e callers treat it as not-success, but no check looks at consumers; grep finds no script consuming a2bp's status today. Code values themselves are old C151/C152.",NEW,CLAUDE.md:286,
N036,CLAUDE.md,What blueprint sync covers,301,"Nobody keeps a list of synced files: the managed set is derived from the blueprint's git archive minus TEMPLATE_FILES, so .gitattributes alone decides what ships.",SCRIPT,"scripts/blueprint:104-125,1111-1130 (cmd_files/bp_managed_files)",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: scratch clone `blueprint files | grep -cx ""  AGENT_SIGNAL.md""` -> 1; after committing `AGENT_SIGNAL.md export-ignore` -> 0. Contradicts old C167 (MANAGED_FILES list).",NEW,CLAUDE.md:301,
N037,CLAUDE.md,.gitignore is yours,311,.gitignore is seeded at bootstrap and not managed; a blueprint change to it reaches new projects only.,SCRIPT,scripts/blueprint:104-125 (TEMPLATE_FILES includes .gitignore),READ,YES,ALL,UNKNOWN,CURRENT,ALREADY-OK,Subtracted from the managed set by TEMPLATE_FILES; READ only.,NEW,CLAUDE.md:311,
N038,CLAUDE.md,.gitignore is yours,316,A project bootstrapped before 2026-09-16 adopts TASK-048 by deleting the six framework-document lines from .gitignore and tracking whatever is still untracked.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,One-off migration procedure; nothing detects an unmigrated project.,NEW,CLAUDE.md:316,
N039,CLAUDE.md,.gitignore is yours,329,Keep project_config_*.md gitignored (threat model and infra account IDs live there).,NONE,.gitignore:86-106 (seed carries the five lines),READ,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"The seed .gitignore lists them, but .gitignore is project-owned and no test or gate refuses a tracked project_config_*.md.",NEW,CLAUDE.md:329,
N040,CLAUDE.md,.gitignore is yours,330,"If a copy of any of the six framework documents has diverged from the blueprint, run blueprint drift and reconcile before tracking it.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,Judgement; unlabelled.,NEW,CLAUDE.md:330,
N041,CLAUDE.md,.gitignore is yours,333,"Before publishing the repo publicly, re-read docs/PUBLISHING.md (its preflight and allowlist changed).",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,Judgement; unlabelled.,NEW,CLAUDE.md:333,
N042,docs/DoD.md,§5,185,Release notes are append-only.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,ALREADY-OK,Bullet labelled *Judgement* (DoD.md:186).,NEW,docs/DoD.md:185,
N043,docs/DoD.md,§5,191,"A rule change updates every document that restates the rule, in the same commit.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,ALREADY-OK,Labelled *Judgement* (DoD.md:192). Generalises old C120 (deck/recipe only).,NEW,docs/DoD.md:191,
